Date,Open,High,Low,Close,Adj Close,Volume
2020-01-16,3837.5,3887.5,3812.5,3850.0,3331.536865234375,38027400
2020-01-17,3850.0,3887.5,3837.5,3887.5,3363.98681640625,33630000
2020-01-20,3862.5,3900.0,3762.5,3775.0,3266.636962890625,35184600
2020-01-21,3787.5,3825.0,3750.0,3787.5,3277.45361328125,32903600
2020-01-22,3812.5,3850.0,3787.5,3812.5,3299.0869140625,44490400
2020-01-23,3812.5,3862.5,3775.0,3825.0,3309.903564453125,44155400
2020-01-24,3800.0,3887.5,3800.0,3850.0,3331.536865234375,35702000
2020-01-27,3850.0,3850.0,3725.0,3725.0,3223.3701171875,28379600
2020-01-28,3700.0,3737.5,3650.0,3737.5,3234.18701171875,42985000
2020-01-29,3737.5,3762.5,3675.0,3675.0,3180.103271484375,33503800
2020-01-30,3675.0,3712.5,3625.0,3625.0,3136.836669921875,26904000
2020-01-31,3650.0,3650.0,3550.0,3600.0,3115.203125,54195000
2020-02-03,3550.0,3650.0,3537.5,3562.5,3082.753173828125,40300400
2020-02-04,3612.5,3687.5,3587.5,3675.0,3180.103271484375,39320000
2020-02-05,3675.0,3712.5,3625.0,3712.5,3212.553466796875,32161400
2020-02-06,3750.0,3762.5,3675.0,3675.0,3180.103271484375,33597000
2020-02-07,3700.0,3700.0,3675.0,3675.0,3180.103271484375,39234200
2020-02-10,3662.5,3662.5,3612.5,3662.5,3169.28662109375,24158600
2020-02-11,3650.0,3687.5,3637.5,3650.0,3158.469970703125,17313800
2020-02-12,3650.0,3687.5,3637.5,3637.5,3147.6533203125,22518200
2020-02-13,3637.5,3712.5,3637.5,3700.0,3201.73681640625,41031400
2020-02-14,3687.5,3800.0,3662.5,3762.5,3255.8203125,51465800
2020-02-17,3800.0,3825.0,3762.5,3812.5,3299.0869140625,28980000
2020-02-18,3825.0,3875.0,3800.0,3850.0,3331.536865234375,46645800
2020-02-19,3837.5,3912.5,3812.5,3887.5,3363.98681640625,51704600
2020-02-20,3900.0,3975.0,3900.0,3962.5,3428.886962890625,71856200
2020-02-21,3937.5,3937.5,3862.5,3887.5,3363.98681640625,94446000
2020-02-24,3800.0,3850.0,3737.5,3787.5,3277.45361328125,59512800
2020-02-25,3750.0,3812.5,3737.5,3750.0,3245.00341796875,33976200
2020-02-26,3700.0,3712.5,3650.0,3650.0,3158.469970703125,72455400
2020-02-27,3625.0,3650.0,3462.5,3537.5,3061.119873046875,59326400
2020-02-28,3400.0,3512.5,3337.5,3512.5,3039.486572265625,104295000
2020-03-02,3475.0,3487.5,3275.0,3375.0,3008.8369140625,82760000
2020-03-03,3425.0,3475.0,3350.0,3400.0,3031.124755859375,83411600
2020-03-04,3400.0,3500.0,3362.5,3475.0,3097.98779296875,77696400
2020-03-05,3500.0,3525.0,3375.0,3412.5,3042.268310546875,78261200
2020-03-06,3350.0,3350.0,3200.0,3200.0,2852.8232421875,85722600
2020-03-09,3012.5,3062.5,2800.0,2825.0,2518.5078125,136122600
2020-03-10,2850.0,2962.5,2800.0,2837.5,2529.65185546875,164540600
2020-03-11,2837.5,2862.5,2637.5,2762.5,2462.7890625,106587600
2020-03-12,2600.0,2687.5,2500.0,2512.5,2239.912109375,135371800
2020-03-13,2512.5,2512.5,2512.5,2512.5,2239.912109375,0
2020-03-16,2550.0,2625.0,2420.0,2420.0,2157.447509765625,98330000
2020-03-17,2415.0,2420.0,2255.0,2255.0,2010.348876953125,137142000
2020-03-18,2295.0,2295.0,2100.0,2100.0,1872.1651611328125,144534400
2020-03-19,1960.0,1975.0,1955.0,1955.0,1742.8968505859375,21906200
2020-03-20,1900.0,1900.0,1820.0,1820.0,1622.543212890625,351439200
2020-03-23,1765.0,1765.0,1695.0,1695.0,1511.104736328125,21148600
2020-03-24,1655.0,1715.0,1580.0,1580.0,1408.5814208984375,264178600
2020-03-26,1580.0,1845.0,1485.0,1795.0,1600.2554931640625,381513800
2020-03-27,1835.0,2120.0,1825.0,1995.0,1778.5570068359375,329983600
2020-03-30,1980.0,1980.0,1860.0,1860.0,1658.2034912109375,82145200
2020-03-31,1915.0,2010.0,1860.0,1910.0,1702.77880859375,199220400
2020-04-01,1915.0,2000.0,1835.0,1840.0,1640.373291015625,172971000
2020-04-02,1845.0,1925.0,1735.0,1925.0,1716.1514892578125,117968800
2020-04-03,1940.0,2020.0,1920.0,2005.0,1787.4720458984375,95169200
2020-04-06,2030.0,2150.0,2005.0,2145.0,1912.282958984375,122959600
2020-04-07,2245.0,2325.0,2060.0,2155.0,1921.1981201171875,163256600
2020-04-08,2100.0,2120.0,2005.0,2005.0,1787.4720458984375,123065400
2020-04-09,2050.0,2075.0,1935.0,1995.0,1778.5570068359375,73319200
2020-04-13,2000.0,2035.0,1950.0,1995.0,1778.5570068359375,41042600
2020-04-14,2000.0,2095.0,2000.0,2075.0,1849.8775634765625,57683200
2020-04-15,2080.0,2115.0,1995.0,2100.0,1872.1651611328125,75203600
2020-04-16,2050.0,2050.0,1975.0,1990.0,1774.0994873046875,92763800
2020-04-17,2035.0,2085.0,2035.0,2080.0,1854.3350830078125,89041400
2020-04-20,2085.0,2120.0,2035.0,2050.0,1827.58984375,69765600
2020-04-21,2040.0,2050.0,1995.0,2015.0,1796.38720703125,41715200
2020-04-22,1985.0,2035.0,1950.0,2010.0,1791.9295654296875,105656400
2020-04-23,2025.0,2035.0,1995.0,2010.0,1791.9295654296875,76382800
2020-04-24,2010.0,2010.0,1890.0,1900.0,1693.8636474609375,100645000
2020-04-27,1935.0,1960.0,1875.0,1900.0,1693.8636474609375,68610200
2020-04-28,1910.0,1915.0,1875.0,1910.0,1702.77880859375,69997600
2020-04-29,1925.0,1925.0,1875.0,1880.0,1676.0335693359375,65257600
2020-04-30,1910.0,2050.0,1900.0,2050.0,1827.58984375,126389200
2020-05-04,2000.0,2000.0,1935.0,1960.0,1747.354248046875,66251600
2020-05-05,1980.0,2015.0,1890.0,1920.0,1711.69384765625,108560200
2020-05-06,1925.0,1945.0,1910.0,1915.0,1707.236328125,82511800
2020-05-08,1925.0,1935.0,1895.0,1900.0,1693.8636474609375,91046000
2020-05-11,1930.0,1930.0,1900.0,1900.0,1693.8636474609375,80701600
2020-05-12,1910.0,1910.0,1825.0,1830.0,1631.4583740234375,164776400
2020-05-13,1820.0,1870.0,1790.0,1860.0,1658.2034912109375,78014600
2020-05-14,1835.0,1870.0,1755.0,1770.0,1577.9678955078125,94613200
2020-05-15,1785.0,1795.0,1650.0,1670.0,1488.817138671875,173916400
2020-05-18,1690.0,1705.0,1635.0,1665.0,1484.3594970703125,83620800
2020-05-19,1700.0,1790.0,1690.0,1760.0,1569.0528564453125,154163000
2020-05-20,1785.0,1820.0,1710.0,1800.0,1604.7130126953125,148603000
2020-05-26,1830.0,1830.0,1790.0,1815.0,1618.0855712890625,88906800
2020-05-27,1820.0,1850.0,1790.0,1815.0,1618.0855712890625,128476400
2020-05-28,1820.0,1895.0,1815.0,1830.0,1631.4583740234375,233662000
2020-05-29,1830.0,1930.0,1795.0,1915.0,1707.236328125,294115600
2020-06-02,1950.0,2020.0,1925.0,1985.0,1769.641845703125,263164400
2020-06-03,2010.0,2095.0,1940.0,2065.0,1840.96240234375,277008600
2020-06-04,2100.0,2180.0,2055.0,2070.0,1845.419921875,227041600
2020-06-05,2100.0,2145.0,2015.0,2125.0,1894.4530029296875,145380800
2020-06-08,2175.0,2470.0,2170.0,2415.0,2152.989990234375,311447600
2020-06-09,2450.0,2575.0,2425.0,2430.0,2166.36279296875,285710200
2020-06-10,2425.0,2425.0,2260.0,2260.0,2014.8065185546875,303568800
2020-06-11,2255.0,2255.0,2105.0,2105.0,1876.6226806640625,444085400
2020-06-12,2105.0,2235.0,1970.0,2235.0,1992.5186767578125,399567400
2020-06-15,2240.0,2250.0,2090.0,2100.0,1872.1651611328125,233304600
2020-06-16,2175.0,2305.0,2175.0,2305.0,2054.92431640625,263297600
2020-06-17,2340.0,2375.0,2255.0,2275.0,2028.178955078125,186268000
2020-06-18,2250.0,2285.0,2215.0,2250.0,2005.8912353515625,104127000
2020-06-19,2275.0,2285.0,2225.0,2240.0,1996.976318359375,82478400
2020-06-22,2240.0,2255.0,2220.0,2235.0,1992.5186767578125,51006800
2020-06-23,2235.0,2235.0,2160.0,2190.0,1952.40087890625,83534400
2020-06-24,2205.0,2390.0,2205.0,2370.0,2112.8720703125,302121200
2020-06-25,2335.0,2345.0,2255.0,2275.0,2028.178955078125,235644400
2020-06-26,2325.0,2345.0,2275.0,2290.0,2041.5516357421875,133600200
2020-06-29,2275.0,2300.0,2245.0,2295.0,2046.00927734375,69967400
2020-06-30,2335.0,2350.0,2275.0,2290.0,2041.5516357421875,123530000
2020-07-01,2300.0,2315.0,2255.0,2270.0,2023.7213134765625,74028600
2020-07-02,2270.0,2300.0,2270.0,2295.0,2046.00927734375,57236400
2020-07-03,2300.0,2320.0,2275.0,2280.0,2032.6365966796875,47528000
2020-07-06,2295.0,2320.0,2290.0,2305.0,2054.92431640625,62036400
2020-07-07,2325.0,2330.0,2290.0,2300.0,2050.466552734375,82084400
2020-07-08,2300.0,2415.0,2290.0,2400.0,2139.6171875,230576800
2020-07-09,2410.0,2430.0,2360.0,2365.0,2108.414794921875,116501200
2020-07-10,2350.0,2365.0,2325.0,2335.0,2081.66943359375,75306000
2020-07-13,2350.0,2385.0,2350.0,2375.0,2117.329833984375,71091800
2020-07-14,2375.0,2390.0,2350.0,2360.0,2103.95703125,96113000
2020-07-15,2380.0,2390.0,2355.0,2355.0,2099.49951171875,84620000
2020-07-16,2355.0,2370.0,2340.0,2350.0,2095.041748046875,86094200
2020-07-17,2340.0,2360.0,2335.0,2335.0,2081.66943359375,37567000
2020-07-20,2345.0,2345.0,2255.0,2270.0,2023.7213134765625,135393000
2020-07-21,2285.0,2350.0,2280.0,2340.0,2086.126953125,121672800
2020-07-22,2350.0,2375.0,2330.0,2335.0,2081.66943359375,96854200
2020-07-23,2345.0,2395.0,2335.0,2355.0,2099.49951171875,152124600
2020-07-24,2355.0,2355.0,2295.0,2305.0,2054.92431640625,109205600
2020-07-27,2320.0,2330.0,2300.0,2325.0,2072.75439453125,54144000
2020-07-28,2330.0,2355.0,2325.0,2340.0,2086.126953125,70478400
2020-07-29,2330.0,2330.0,2290.0,2295.0,2046.00927734375,128065400
2020-07-30,2305.0,2315.0,2285.0,2300.0,2050.466552734375,96801600
2020-08-03,2325.0,2325.0,2150.0,2220.0,1979.146240234375,146498200
2020-08-04,2235.0,2280.0,2225.0,2280.0,2032.6365966796875,66409200
2020-08-05,2285.0,2320.0,2255.0,2315.0,2063.83935546875,82299800
2020-08-06,2325.0,2335.0,2315.0,2320.0,2068.296630859375,64511600
2020-08-07,2320.0,2340.0,2300.0,2310.0,2059.381591796875,56842400
2020-08-10,2310.0,2320.0,2305.0,2310.0,2059.381591796875,29651200
2020-08-11,2315.0,2410.0,2315.0,2390.0,2130.702392578125,192912200
2020-08-12,2400.0,2600.0,2380.0,2562.5,2284.4873046875,362397000
2020-08-13,2600.0,2675.0,2512.5,2537.5,2262.199462890625,175205000
2020-08-14,2537.5,2550.0,2500.0,2500.0,2228.768310546875,114290200
2020-08-18,2525.0,2612.5,2512.5,2525.0,2251.055908203125,203541200
2020-08-19,2537.5,2600.0,2500.0,2525.0,2251.055908203125,159091800
2020-08-24,2537.5,2575.0,2525.0,2550.0,2273.34375,105466800
2020-08-25,2575.0,2675.0,2575.0,2637.5,2351.350341796875,185542800
2020-08-26,2650.0,2675.0,2600.0,2662.5,2373.637939453125,145659800
2020-08-27,2662.5,2712.5,2625.0,2650.0,2362.494384765625,113335600
2020-08-28,2662.5,2675.0,2612.5,2625.0,2340.20654296875,83795800
2020-08-31,2650.0,2662.5,2500.0,2550.0,2273.34375,251920000
2020-09-01,2575.0,2587.5,2512.5,2587.5,2306.77490234375,108883800
2020-09-02,2625.0,2637.5,2562.5,2612.5,2329.062744140625,92414800
2020-09-03,2637.5,2687.5,2625.0,2675.0,2384.781982421875,267877200
2020-09-04,2625.0,2625.0,2562.5,2612.5,2329.062744140625,188192000
2020-09-07,2612.5,2637.5,2562.5,2625.0,2340.20654296875,81856400
2020-09-08,2650.0,2650.0,2612.5,2625.0,2340.20654296875,45193600
2020-09-09,2575.0,2587.5,2512.5,2512.5,2239.912109375,146843600
2020-09-10,2390.0,2395.0,2340.0,2340.0,2086.126953125,264205400
2020-09-11,2225.0,2440.0,2210.0,2435.0,2170.81982421875,242923200
2020-09-14,2490.0,2525.0,2455.0,2525.0,2251.055908203125,155021200
2020-09-15,2525.0,2550.0,2455.0,2470.0,2202.02294921875,98187400
2020-09-16,2495.0,2495.0,2435.0,2435.0,2170.81982421875,60506400
2020-09-17,2430.0,2445.0,2350.0,2360.0,2103.95703125,124173000
2020-09-18,2360.0,2405.0,2350.0,2370.0,2112.8720703125,87300200
2020-09-21,2380.0,2380.0,2275.0,2295.0,2046.00927734375,88031200
2020-09-22,2250.0,2320.0,2230.0,2270.0,2023.7213134765625,96480800
2020-09-23,2285.0,2300.0,2180.0,2210.0,1970.231201171875,111629000
2020-09-24,2180.0,2200.0,2155.0,2165.0,1930.1131591796875,101549000
2020-09-25,2180.0,2300.0,2180.0,2300.0,2050.466552734375,109984600
2020-09-28,2325.0,2345.0,2250.0,2270.0,2023.7213134765625,62118800
2020-09-29,2300.0,2325.0,2235.0,2255.0,2010.348876953125,84460000
2020-09-30,2275.0,2280.0,2185.0,2220.0,1979.146240234375,63903400
2020-10-01,2245.0,2290.0,2235.0,2285.0,2037.093994140625,51766000
2020-10-02,2290.0,2295.0,2190.0,2255.0,2010.348876953125,61431000
2020-10-05,2270.0,2310.0,2250.0,2310.0,2059.381591796875,59714200
2020-10-06,2355.0,2370.0,2325.0,2335.0,2081.66943359375,98068200
2020-10-07,2310.0,2345.0,2305.0,2335.0,2081.66943359375,48203400
2020-10-08,2360.0,2360.0,2325.0,2335.0,2081.66943359375,42166800
2020-10-09,2350.0,2350.0,2310.0,2320.0,2068.296630859375,51010400
2020-10-12,2345.0,2355.0,2330.0,2335.0,2081.66943359375,63289000
2020-10-13,2335.0,2390.0,2310.0,2380.0,2121.787353515625,90512400
2020-10-14,2380.0,2475.0,2380.0,2475.0,2206.48046875,133840600
2020-10-15,2475.0,2475.0,2390.0,2390.0,2130.702392578125,106439400
2020-10-16,2425.0,2430.0,2380.0,2405.0,2144.07470703125,54115000
2020-10-19,2425.0,2450.0,2410.0,2445.0,2179.735107421875,73015200
2020-10-20,2435.0,2445.0,2405.0,2405.0,2144.07470703125,57256800
2020-10-21,2425.0,2465.0,2425.0,2440.0,2175.277587890625,89392600
2020-10-22,2415.0,2440.0,2415.0,2430.0,2166.36279296875,44578200
2020-10-23,2430.0,2450.0,2420.0,2425.0,2161.905029296875,46222200
2020-10-26,2435.0,2460.0,2415.0,2425.0,2161.905029296875,112967200
2020-10-27,2400.0,2425.0,2365.0,2370.0,2112.8720703125,176476000
2020-11-02,2350.0,2355.0,2295.0,2330.0,2077.2119140625,145155000
2020-11-03,2350.0,2370.0,2330.0,2335.0,2081.66943359375,89949600
2020-11-04,2350.0,2360.0,2300.0,2310.0,2059.381591796875,70802200
2020-11-05,2360.0,2425.0,2340.0,2415.0,2152.989990234375,180563400
2020-11-06,2430.0,2512.5,2385.0,2480.0,2210.937744140625,240710000
2020-11-09,2525.0,2575.0,2500.0,2550.0,2273.34375,166734000
2020-11-10,2625.0,2675.0,2600.0,2662.5,2373.637939453125,251065000
2020-11-11,2687.5,2762.5,2662.5,2737.5,2440.5009765625,214751400
2020-11-12,2775.0,2775.0,2650.0,2687.5,2395.925537109375,133987600
2020-11-13,2662.5,2850.0,2637.5,2825.0,2518.5078125,198407400
2020-11-16,2875.0,2925.0,2825.0,2837.5,2529.65185546875,173760800
2020-11-17,2875.0,2900.0,2837.5,2875.0,2563.083251953125,126882200
2020-11-18,2875.0,2887.5,2825.0,2862.5,2551.939453125,97499400
2020-11-19,2837.5,2900.0,2825.0,2875.0,2563.083251953125,122667200
2020-11-20,2850.0,2900.0,2825.0,2837.5,2529.65185546875,106282800
2020-11-23,2837.5,2987.5,2812.5,2950.0,2629.946533203125,165072200
2020-11-24,2987.5,2987.5,2950.0,2975.0,2652.234130859375,123975400
2020-11-25,3000.0,3087.5,3000.0,3025.0,2696.8095703125,202412800
2020-11-26,3025.0,3175.0,3012.5,3150.0,2808.248046875,133546200
2020-11-27,3150.0,3187.5,3100.0,3175.0,2830.535400390625,129836400
2020-11-30,3175.0,3175.0,2975.0,3000.0,2674.52197265625,320814200
2020-12-01,3037.5,3125.0,2962.5,3125.0,2785.9599609375,199570600
2020-12-02,3150.0,3187.5,3100.0,3175.0,2830.535400390625,103987400
2020-12-03,3187.5,3250.0,3150.0,3175.0,2830.535400390625,128300400
2020-12-04,3162.5,3212.5,3100.0,3175.0,2830.535400390625,87823400
2020-12-07,3250.0,3337.5,3225.0,3325.0,2964.261474609375,121274800
2020-12-08,3325.0,3350.0,3275.0,3325.0,2964.261474609375,70337400
2020-12-10,3325.0,3350.0,3287.5,3300.0,2941.973876953125,97416000
2020-12-11,3325.0,3350.0,3275.0,3287.5,2930.830078125,62718600
2020-12-14,3287.5,3312.5,3225.0,3287.5,2930.830078125,118385600
2020-12-15,3262.5,3275.0,3225.0,3250.0,2897.3984375,83508200
2020-12-16,3275.0,3337.5,3275.0,3337.5,2975.405517578125,98639200
2020-12-17,3350.0,3375.0,3300.0,3337.5,2975.405517578125,81480800
2020-12-18,3312.5,3350.0,3300.0,3325.0,2964.261474609375,56371400
2020-12-21,3337.5,3362.5,3287.5,3300.0,2941.973876953125,68494800
2020-12-22,3262.5,3287.5,3137.5,3150.0,2808.248046875,127411600
2020-12-23,3150.0,3212.5,2975.0,3125.0,2785.9599609375,111054800
2020-12-28,3200.0,3225.0,3075.0,3225.0,2875.11083984375,61917400
2020-12-29,3225.0,3237.5,3125.0,3150.0,2808.248046875,51736600
2020-12-30,3150.0,3175.0,3075.0,3087.5,2752.528564453125,76480000
2021-01-04,3125.0,3200.0,3050.0,3187.5,2841.6796875,81711400
2021-01-05,3200.0,3250.0,3150.0,3250.0,2897.3984375,68509200
2021-01-06,3262.5,3275.0,3100.0,3200.0,2852.8232421875,74299600
2021-01-07,3237.5,3250.0,3175.0,3212.5,2863.967041015625,74138800
2021-01-08,3212.5,3250.0,3187.5,3237.5,2886.2548828125,72826800
2021-01-11,3237.5,3300.0,3225.0,3262.5,2908.54248046875,149359200
2021-01-12,3300.0,3337.5,3237.5,3250.0,2897.3984375,120481200
2021-01-13,3262.5,3300.0,3237.5,3262.5,2908.54248046875,84618200
2021-01-14,3262.5,3300.0,3212.5,3225.0,2875.11083984375,68392400
2021-01-15,3225.0,3250.0,3125.0,3162.5,2819.3916015625,105609800
2021-01-18,3150.0,3187.5,3100.0,3150.0,2808.248046875,80840600
2021-01-19,3150.0,3187.5,3075.0,3112.5,2774.816162109375,88881200
2021-01-20,3100.0,3237.5,3100.0,3212.5,2863.967041015625,109658000
2021-01-21,3250.0,3287.5,3212.5,3212.5,2863.967041015625,59591200
2021-01-22,3200.0,3225.0,3125.0,3137.5,2797.10400390625,89496000
2021-01-25,3137.5,3150.0,3062.5,3112.5,2774.816162109375,62801600
2021-01-26,3112.5,3137.5,3000.0,3037.5,2707.953369140625,94759800
2021-01-27,3037.5,3050.0,2912.5,2987.5,2663.3779296875,121073600
2021-01-28,2900.0,2975.0,2850.0,2887.5,2574.22705078125,105682200
2021-01-29,2900.0,2987.5,2725.0,2775.0,2473.932373046875,155809200
2021-02-01,2775.0,2937.5,2625.0,2925.0,2607.65869140625,153317600
2021-02-02,2937.5,3025.0,2925.0,2950.0,2629.946533203125,113771800
2021-02-03,3025.0,3200.0,2987.5,3150.0,2808.248046875,239553600
2021-02-04,3162.5,3175.0,3087.5,3137.5,2797.10400390625,100262200
2021-02-05,3175.0,3187.5,3112.5,3150.0,2808.248046875,46060200
2021-02-08,3150.0,3187.5,3137.5,3150.0,2808.248046875,44851400
2021-02-09,3137.5,3200.0,3100.0,3112.5,2774.816162109375,86257400
2021-02-10,3112.5,3137.5,3075.0,3100.0,2763.672607421875,30024200
2021-02-11,3125.0,3125.0,3075.0,3100.0,2763.672607421875,26663000
2021-02-15,3125.0,3162.5,3087.5,3112.5,2774.816162109375,53067000
2021-02-16,3125.0,3187.5,3087.5,3175.0,2830.535400390625,75821200
2021-02-17,3187.5,3200.0,3075.0,3075.0,2741.384765625,89886200
2021-02-18,3050.0,3100.0,3000.0,3012.5,2685.66552734375,64395600
2021-02-19,3000.0,3025.0,2962.5,3000.0,2674.52197265625,51525600
2021-02-22,3000.0,3037.5,2962.5,2962.5,2641.09033203125,69472200
2021-02-23,2962.5,3000.0,2950.0,2975.0,2652.234130859375,38327600
2021-02-24,2987.5,3050.0,2987.5,3037.5,2707.953369140625,62323600
2021-02-25,3075.0,3100.0,3037.5,3037.5,2707.953369140625,68416400
2021-02-26,2975.0,3050.0,2962.5,2975.0,2652.234130859375,135017000
2021-03-01,3000.0,3112.5,2987.5,3112.5,2774.816162109375,82388800
2021-03-02,3137.5,3150.0,3050.0,3075.0,2741.384765625,57119200
2021-03-03,3075.0,3100.0,3012.5,3012.5,2685.66552734375,64855000
2021-03-04,3012.5,3037.5,2987.5,3000.0,2674.52197265625,35366800
2021-03-05,2950.0,3025.0,2937.5,3000.0,2674.52197265625,48207200
2021-03-08,3037.5,3050.0,3000.0,3000.0,2674.52197265625,24737800
2021-03-09,3037.5,3050.0,2962.5,2987.5,2663.3779296875,43320000
2021-03-10,3012.5,3050.0,2975.0,3025.0,2696.8095703125,30935000
2021-03-12,3062.5,3100.0,3025.0,3075.0,2741.384765625,74997200
2021-03-15,3100.0,3175.0,3075.0,3162.5,2819.3916015625,133769600
2021-03-16,3162.5,3187.5,3100.0,3112.5,2774.816162109375,56139400
2021-03-17,3112.5,3112.5,3050.0,3050.0,2719.09716796875,44703400
2021-03-18,3100.0,3162.5,3075.0,3137.5,2797.10400390625,88289600
2021-03-19,3125.0,3137.5,3075.0,3075.0,2741.384765625,59625600
2021-03-22,3087.5,3112.5,3037.5,3050.0,2719.09716796875,40516200
2021-03-23,3050.0,3100.0,3037.5,3050.0,2719.09716796875,38971000
2021-03-24,3025.0,3050.0,2975.0,2975.0,2652.234130859375,64499200
2021-03-25,3000.0,3000.0,2937.5,2950.0,2629.946533203125,46671400
2021-03-26,2987.5,3050.0,2950.0,3025.0,2696.8095703125,37882400
2021-03-29,3025.0,3075.0,3000.0,3025.0,2696.8095703125,34467400
2021-03-30,3000.0,3025.0,2887.5,2900.0,2585.370849609375,80632200
2021-03-31,2900.0,2925.0,2775.0,2862.5,2551.939453125,87859400
2021-04-01,2862.5,2912.5,2812.5,2837.5,2529.65185546875,42609800
2021-04-05,2887.5,2900.0,2837.5,2875.0,2563.083251953125,29858600
2021-04-06,2900.0,2950.0,2875.0,2912.5,2596.514892578125,36015000
2021-04-07,2950.0,2950.0,2862.5,2887.5,2574.22705078125,35170000
2021-04-08,2875.0,2912.5,2862.5,2900.0,2605.230712890625,32473000
2021-04-09,2925.0,3050.0,2912.5,3000.0,2695.066162109375,99272400
2021-04-12,3012.5,3025.0,2912.5,2925.0,2627.689453125,43708800
2021-04-13,2925.0,2937.5,2862.5,2900.0,2605.230712890625,36617000
2021-04-14,2912.5,2975.0,2900.0,2950.0,2650.1484375,42649600
2021-04-15,2975.0,3012.5,2950.0,2987.5,2683.836669921875,35951800
2021-04-16,3012.5,3025.0,2937.5,2975.0,2672.607177734375,35331800
2021-04-19,2950.0,2987.5,2912.5,2937.5,2638.9189453125,23835600
2021-04-20,2937.5,2962.5,2900.0,2962.5,2661.377685546875,16545000
2021-04-21,2937.5,2937.5,2875.0,2887.5,2594.001220703125,26455400
2021-04-22,2900.0,2912.5,2825.0,2837.5,2549.083251953125,57216600
2021-04-23,2837.5,2900.0,2837.5,2887.5,2594.001220703125,37571600
2021-04-26,2925.0,2925.0,2850.0,2862.5,2571.542236328125,29762200
2021-04-27,2900.0,2950.0,2875.0,2950.0,2650.1484375,61601400
2021-04-28,2950.0,2950.0,2900.0,2912.5,2616.4599609375,34861800
2021-04-29,2937.5,2962.5,2912.5,2937.5,2638.9189453125,22594200
2021-04-30,2937.5,2937.5,2825.0,2850.0,2560.31298828125,51811400
2021-05-03,2850.0,2862.5,2775.0,2787.5,2504.16552734375,47424400
2021-05-04,2787.5,2812.5,2762.5,2812.5,2526.62451171875,34481200
2021-05-05,2825.0,2862.5,2800.0,2837.5,2549.083251953125,38031800
2021-05-06,2875.0,2887.5,2837.5,2850.0,2560.31298828125,30785200
2021-05-07,2875.0,2875.0,2800.0,2800.0,2515.39501953125,29105000
2021-05-10,2800.0,2825.0,2775.0,2787.5,2504.16552734375,28382000
2021-05-11,2787.5,2787.5,2750.0,2762.5,2481.706787109375,25122800
2021-05-17,2787.5,2825.0,2725.0,2750.0,2470.4775390625,53778600
2021-05-18,2750.0,2775.0,2700.0,2725.0,2448.018310546875,26061200
2021-05-19,2700.0,2712.5,2600.0,2625.0,2358.1826171875,58396200
2021-05-20,2600.0,2662.5,2587.5,2625.0,2358.1826171875,47329400
2021-05-21,2650.0,2700.0,2625.0,2662.5,2391.871337890625,51714600
2021-05-24,2687.5,2687.5,2650.0,2650.0,2380.641845703125,29090200
2021-05-25,2650.0,2750.0,2650.0,2662.5,2391.871337890625,47884600
2021-05-27,2687.5,2750.0,2575.0,2575.0,2313.26513671875,161699000
2021-05-28,2637.5,2650.0,2600.0,2600.0,2335.72412109375,43171200
2021-05-31,2612.5,2750.0,2600.0,2700.0,2425.5595703125,69536200
2021-06-02,2750.0,2787.5,2712.5,2775.0,2492.936279296875,76636200
2021-06-03,2787.5,2875.0,2737.5,2875.0,2582.771728515625,54852600
2021-06-04,2850.0,2875.0,2800.0,2812.5,2526.62451171875,60249000
2021-06-07,2812.5,2825.0,2737.5,2762.5,2481.706787109375,29282200
2021-06-08,2775.0,2787.5,2737.5,2762.5,2481.706787109375,39074200
2021-06-09,2787.5,2825.0,2750.0,2812.5,2526.62451171875,31051200
2021-06-10,2825.0,2850.0,2800.0,2837.5,2549.083251953125,36977200
2021-06-11,2837.5,2850.0,2800.0,2837.5,2549.083251953125,37208800
2021-06-14,2837.5,2837.5,2762.5,2775.0,2492.936279296875,37052800
2021-06-15,2775.0,2787.5,2750.0,2762.5,2481.706787109375,28499000
2021-06-16,2750.0,2762.5,2662.5,2687.5,2414.330078125,41794200
2021-06-17,2675.0,2675.0,2612.5,2625.0,2358.1826171875,51324600
2021-06-18,2612.5,2612.5,2445.0,2470.0,2218.93798828125,309557000
2021-06-21,2445.0,2495.0,2390.0,2485.0,2232.4130859375,106378400
2021-06-22,2500.0,2512.5,2455.0,2475.0,2223.429443359375,73577200
2021-06-23,2485.0,2485.0,2425.0,2425.0,2178.51171875,79150800
2021-06-24,2425.0,2445.0,2395.0,2410.0,2165.036376953125,58488200
2021-06-25,2410.0,2440.0,2380.0,2380.0,2138.0859375,55871200
2021-06-28,2375.0,2375.0,2290.0,2290.0,2057.23388671875,107955600
2021-06-29,2290.0,2330.0,2280.0,2290.0,2057.23388671875,51061600
2021-06-30,2290.0,2340.0,2290.0,2315.0,2079.69287109375,75289400
2021-07-01,2315.0,2390.0,2315.0,2350.0,2111.13525390625,58895400
2021-07-02,2350.0,2430.0,2350.0,2415.0,2169.5283203125,70071000
2021-07-05,2415.0,2420.0,2350.0,2360.0,2120.11865234375,49599400
2021-07-06,2365.0,2375.0,2340.0,2355.0,2115.626953125,53836400
2021-07-07,2355.0,2380.0,2340.0,2365.0,2124.6103515625,40015800
2021-07-08,2375.0,2415.0,2360.0,2380.0,2138.0859375,50402000
